workload,strategy,property,mutations,mode,discards,tests,shrinks,time
"bst-proplang-rocq","BespokeGenerator","InsertPost",["insert_1"],"solve",0.00,0.00,0.00,0.0003
"bst-proplang-rocq","BespokeGenerator","InsertPost",["insert_2"],"solve",0.00,0.00,0.00,0.0001
"bst-proplang-rocq","BespokeGenerator","InsertPost",["insert_3"],"solve",0.00,0.00,0.00,0.0007
"bst-proplang-rocq","BespokeGenerator","InsertModel",["insert_1"],"solve",0.00,0.00,0.00,0.0000
"bst-proplang-rocq","BespokeGenerator","InsertModel",["insert_2"],"solve",0.00,0.00,0.00,0.0002
"bst-proplang-rocq","BespokeGenerator","InsertModel",["insert_3"],"solve",0.00,0.00,0.00,0.0004
"bst-proplang-rocq","BespokeGenerator","DeleteInsert",["insert_1"],"solve",0.00,0.00,0.00,0.0000
"bst-proplang-rocq","BespokeGenerator","DeleteInsert",["insert_2"],"solve",0.00,0.00,0.00,0.0002
"bst-proplang-rocq","BespokeGenerator","DeleteInsert",["delete_4"],"solve",0.00,0.00,0.00,0.0000
"bst-proplang-rocq","BespokeGenerator","DeleteInsert",["delete_5"],"solve",0.00,0.00,0.00,0.0001
"bst-proplang-rocq","BespokeGenerator","InsertInsert",["insert_1"],"solve",0.00,0.00,0.00,0.0000
"bst-proplang-rocq","BespokeGenerator","InsertInsert",["insert_2"],"solve",0.00,0.00,0.00,0.0000
"bst-proplang-rocq","BespokeGenerator","InsertInsert",["insert_3"],"solve",0.00,0.00,0.00,0.0000
"bst-proplang-rocq","BespokeGenerator","InsertUnion",["insert_1"],"solve",0.00,0.00,0.00,0.0000
"bst-proplang-rocq","BespokeGenerator","InsertUnion",["insert_2"],"solve",0.00,0.00,0.00,0.0000
"bst-proplang-rocq","BespokeGenerator","InsertUnion",["insert_3"],"solve",0.00,0.00,0.00,0.0001
"bst-proplang-rocq","BespokeGenerator","InsertUnion",["union_6"],"solve",0.00,0.00,0.00,0.0098
"bst-proplang-rocq","BespokeGenerator","InsertUnion",["union_7"],"solve",0.00,0.00,0.00,0.0000
"bst-proplang-rocq","BespokeGenerator","InsertUnion",["union_8"],"solve",0.00,0.00,0.00,0.0001
"bst-proplang-rocq","BespokeGenerator","UnionDeleteInsert",["insert_1"],"solve",0.00,0.00,0.00,0.0000
"bst-proplang-rocq","BespokeGenerator","UnionDeleteInsert",["insert_2"],"solve",0.00,0.00,0.00,0.0001
"bst-proplang-rocq","BespokeGenerator","UnionDeleteInsert",["insert_3"],"solve",0.00,0.00,0.00,0.0003
"bst-proplang-rocq","BespokeGenerator","UnionDeleteInsert",["delete_4"],"solve",0.00,0.00,0.00,0.0000
"bst-proplang-rocq","BespokeGenerator","UnionDeleteInsert",["delete_5"],"solve",0.00,0.00,0.00,0.0002
"bst-proplang-rocq","BespokeGenerator","UnionDeleteInsert",["union_6"],"solve",0.00,0.00,0.00,0.0000
"bst-proplang-rocq","BespokeGenerator","UnionDeleteInsert",["union_7"],"solve",0.00,0.00,0.00,0.0000
"bst-proplang-rocq","BespokeGenerator","UnionDeleteInsert",["union_8"],"solve",0.00,0.00,0.00,0.0001
"bst-proplang-rocq","BespokeGenerator","InsertDelete",["insert_2"],"solve",0.00,0.00,0.00,0.0002
"bst-proplang-rocq","BespokeGenerator","InsertDelete",["insert_3"],"solve",0.00,0.00,0.00,0.0004
"bst-proplang-rocq","BespokeGenerator","InsertDelete",["delete_4"],"solve",0.00,0.00,0.00,0.0000
"bst-proplang-rocq","BespokeGenerator","DeleteModel",["delete_4"],"solve",0.00,0.00,0.00,0.0000
"bst-proplang-rocq","BespokeGenerator","DeleteModel",["delete_5"],"solve",0.00,0.00,0.00,0.0002
"bst-proplang-rocq","BespokeGenerator","DeletePost",["delete_4"],"solve",0.00,0.00,0.00,0.0001
"bst-proplang-rocq","BespokeGenerator","DeletePost",["delete_5"],"solve",0.00,0.00,0.00,0.0004
"bst-proplang-rocq","BespokeGenerator","DeleteDelete",["delete_4"],"solve",0.00,0.00,0.00,0.0032
"bst-proplang-rocq","BespokeGenerator","DeleteDelete",["delete_5"],"solve",0.00,0.00,0.00,0.0087
"bst-proplang-rocq","BespokeGenerator","DeleteUnion",["delete_4"],"solve",0.00,0.00,0.00,0.0002
"bst-proplang-rocq","BespokeGenerator","DeleteUnion",["delete_5"],"solve",0.00,0.00,0.00,0.0009
"bst-proplang-rocq","BespokeGenerator","DeleteUnion",["union_6"],"solve",0.00,0.00,0.00,0.0002
"bst-proplang-rocq","BespokeGenerator","DeleteUnion",["union_7"],"solve",0.00,0.00,0.00,0.0002
"bst-proplang-rocq","BespokeGenerator","DeleteUnion",["union_8"],"solve",0.00,0.00,0.00,0.0027
"bst-proplang-rocq","BespokeGenerator","UnionValid",["union_6"],"solve",0.00,0.00,0.00,0.0000
"bst-proplang-rocq","BespokeGenerator","UnionValid",["union_7"],"solve",0.00,0.00,0.00,0.0000
"bst-proplang-rocq","BespokeGenerator","UnionPost",["union_6"],"solve",0.00,0.00,0.00,0.0001
"bst-proplang-rocq","BespokeGenerator","UnionPost",["union_7"],"solve",0.00,0.00,0.00,0.0002
"bst-proplang-rocq","BespokeGenerator","UnionPost",["union_8"],"solve",0.00,0.00,0.00,0.0041
"bst-proplang-rocq","BespokeGenerator","UnionModel",["union_6"],"solve",0.00,0.00,0.00,0.0000
"bst-proplang-rocq","BespokeGenerator","UnionModel",["union_7"],"solve",0.00,0.00,0.00,0.0001
"bst-proplang-rocq","BespokeGenerator","UnionModel",["union_8"],"solve",0.00,0.00,0.00,0.0007
"bst-proplang-rocq","BespokeGenerator","UnionUnionAssoc",["union_6"],"solve",0.00,0.00,0.00,0.0000
"bst-proplang-rocq","BespokeGenerator","UnionUnionAssoc",["union_7"],"solve",0.00,0.00,0.00,0.0000
"bst-proplang-rocq","BespokeGenerator","UnionUnionAssoc",["union_8"],"solve",0.00,0.00,0.00,0.0002
"bst-proplang-rocq","BespokeGenerator","UnionUnionIdem",["union_6"],"solve",0.00,0.00,0.00,0.0000
"bst-proplang-rocq","SpecificationBasedGenerator","InsertPost",["insert_1"],"solve",0.00,0.00,0.00,0.0004
"bst-proplang-rocq","SpecificationBasedGenerator","InsertPost",["insert_2"],"solve",0.00,0.00,0.00,0.0012
"bst-proplang-rocq","SpecificationBasedGenerator","InsertPost",["insert_3"],"solve",0.00,0.00,0.00,0.0017
"bst-proplang-rocq","SpecificationBasedGenerator","InsertModel",["insert_1"],"solve",0.00,0.00,0.00,0.0003
"bst-proplang-rocq","SpecificationBasedGenerator","InsertModel",["insert_2"],"solve",0.00,0.00,0.00,0.0003
"bst-proplang-rocq","SpecificationBasedGenerator","InsertModel",["insert_3"],"solve",0.00,0.00,0.00,0.0005
"bst-proplang-rocq","SpecificationBasedGenerator","DeleteInsert",["insert_1"],"solve",0.00,0.00,0.00,0.0015
"bst-proplang-rocq","SpecificationBasedGenerator","DeleteInsert",["insert_2"],"solve",0.00,0.00,0.00,0.0010
"bst-proplang-rocq","SpecificationBasedGenerator","DeleteInsert",["delete_4"],"solve",0.00,0.00,0.00,0.0003
"bst-proplang-rocq","SpecificationBasedGenerator","DeleteInsert",["delete_5"],"solve",0.00,0.00,0.00,0.0013
"bst-proplang-rocq","SpecificationBasedGenerator","InsertInsert",["insert_1"],"solve",0.00,0.00,0.00,0.0003
"bst-proplang-rocq","SpecificationBasedGenerator","InsertInsert",["insert_2"],"solve",0.00,0.00,0.00,0.0003
"bst-proplang-rocq","SpecificationBasedGenerator","InsertInsert",["insert_3"],"solve",0.00,0.00,0.00,0.0008
"bst-proplang-rocq","SpecificationBasedGenerator","InsertUnion",["insert_1"],"solve",0.00,0.00,0.00,0.0004
"bst-proplang-rocq","SpecificationBasedGenerator","InsertUnion",["insert_2"],"solve",0.00,0.00,0.00,0.0017
"bst-proplang-rocq","SpecificationBasedGenerator","InsertUnion",["insert_3"],"solve",0.00,0.00,0.00,0.0013
"bst-proplang-rocq","SpecificationBasedGenerator","InsertUnion",["union_6"],"solve",0.00,0.00,0.00,0.0015
"bst-proplang-rocq","SpecificationBasedGenerator","InsertUnion",["union_7"],"solve",0.00,0.00,0.00,0.0015
"bst-proplang-rocq","SpecificationBasedGenerator","InsertUnion",["union_8"],"solve",0.00,0.00,0.00,0.0011
"bst-proplang-rocq","SpecificationBasedGenerator","UnionDeleteInsert",["insert_1"],"solve",0.00,0.00,0.00,0.0004
"bst-proplang-rocq","SpecificationBasedGenerator","UnionDeleteInsert",["insert_2"],"solve",0.00,0.00,0.00,0.0005
"bst-proplang-rocq","SpecificationBasedGenerator","UnionDeleteInsert",["insert_3"],"solve",0.00,0.00,0.00,0.0008
"bst-proplang-rocq","SpecificationBasedGenerator","UnionDeleteInsert",["delete_4"],"solve",0.00,0.00,0.00,0.0003
"bst-proplang-rocq","SpecificationBasedGenerator","UnionDeleteInsert",["delete_5"],"solve",0.00,0.00,0.00,0.0009
"bst-proplang-rocq","SpecificationBasedGenerator","UnionDeleteInsert",["union_6"],"solve",0.00,0.00,0.00,0.0007
"bst-proplang-rocq","SpecificationBasedGenerator","UnionDeleteInsert",["union_7"],"solve",0.00,0.00,0.00,0.0009
"bst-proplang-rocq","SpecificationBasedGenerator","UnionDeleteInsert",["union_8"],"solve",0.00,0.00,0.00,0.0011
"bst-proplang-rocq","SpecificationBasedGenerator","InsertDelete",["insert_2"],"solve",0.00,0.00,0.00,0.0008
"bst-proplang-rocq","SpecificationBasedGenerator","InsertDelete",["insert_3"],"solve",0.00,0.00,0.00,0.0015
"bst-proplang-rocq","SpecificationBasedGenerator","InsertDelete",["delete_4"],"solve",0.00,0.00,0.00,0.0003
"bst-proplang-rocq","SpecificationBasedGenerator","DeleteModel",["delete_4"],"solve",0.00,0.00,0.00,0.0004
"bst-proplang-rocq","SpecificationBasedGenerator","DeleteModel",["delete_5"],"solve",0.00,0.00,0.00,0.0007
"bst-proplang-rocq","SpecificationBasedGenerator","DeletePost",["delete_4"],"solve",0.00,0.00,0.00,0.0007
"bst-proplang-rocq","SpecificationBasedGenerator","DeletePost",["delete_5"],"solve",0.00,0.00,0.00,0.0022
"bst-proplang-rocq","SpecificationBasedGenerator","DeleteDelete",["delete_4"],"solve",0.00,0.00,0.00,0.0015
"bst-proplang-rocq","SpecificationBasedGenerator","DeleteDelete",["delete_5"],"solve",0.00,0.00,0.00,0.0023
"bst-proplang-rocq","SpecificationBasedGenerator","DeleteUnion",["delete_4"],"solve",0.00,0.00,0.00,0.0012
"bst-proplang-rocq","SpecificationBasedGenerator","DeleteUnion",["delete_5"],"solve",0.00,0.00,0.00,0.0028
"bst-proplang-rocq","SpecificationBasedGenerator","DeleteUnion",["union_6"],"solve",0.00,0.00,0.00,0.0012
"bst-proplang-rocq","SpecificationBasedGenerator","DeleteUnion",["union_7"],"solve",0.00,0.00,0.00,0.0025
"bst-proplang-rocq","SpecificationBasedGenerator","DeleteUnion",["union_8"],"solve",0.00,0.00,0.00,0.0026
"bst-proplang-rocq","SpecificationBasedGenerator","UnionValid",["union_6"],"solve",0.00,0.00,0.00,0.0006
"bst-proplang-rocq","SpecificationBasedGenerator","UnionValid",["union_7"],"solve",0.00,0.00,0.00,0.0006
"bst-proplang-rocq","SpecificationBasedGenerator","UnionPost",["union_6"],"solve",0.00,0.00,0.00,0.0021
"bst-proplang-rocq","SpecificationBasedGenerator","UnionPost",["union_7"],"solve",0.00,0.00,0.00,0.0017
"bst-proplang-rocq","SpecificationBasedGenerator","UnionPost",["union_8"],"solve",0.00,0.00,0.00,0.0017
"bst-proplang-rocq","SpecificationBasedGenerator","UnionModel",["union_6"],"solve",0.00,0.00,0.00,0.0008
"bst-proplang-rocq","SpecificationBasedGenerator","UnionModel",["union_7"],"solve",0.00,0.00,0.00,0.0008
"bst-proplang-rocq","SpecificationBasedGenerator","UnionModel",["union_8"],"solve",0.00,0.00,0.00,0.0013
"bst-proplang-rocq","SpecificationBasedGenerator","UnionUnionAssoc",["union_6"],"solve",0.00,0.00,0.00,0.0007
"bst-proplang-rocq","SpecificationBasedGenerator","UnionUnionAssoc",["union_7"],"solve",0.00,0.00,0.00,0.0007
"bst-proplang-rocq","SpecificationBasedGenerator","UnionUnionAssoc",["union_8"],"solve",0.00,0.00,0.00,0.0022
"bst-proplang-rocq","SpecificationBasedGenerator","UnionUnionIdem",["union_6"],"solve",0.00,0.00,0.00,0.0002
"bst-proplang-rocq","TypeBasedGenerator","InsertPost",["insert_1"],"solve",0.00,2.60,0.00,0.0013
"bst-proplang-rocq","TypeBasedGenerator","InsertPost",["insert_2"],"solve",0.00,19.90,0.00,0.0020
"bst-proplang-rocq","TypeBasedGenerator","InsertPost",["insert_3"],"solve",0.00,228.90,0.00,0.0114
"bst-proplang-rocq","TypeBasedGenerator","InsertModel",["insert_1"],"solve",0.00,0.20,0.00,0.0002
"bst-proplang-rocq","TypeBasedGenerator","InsertModel",["insert_2"],"solve",0.00,3.90,0.00,0.0006
"bst-proplang-rocq","TypeBasedGenerator","InsertModel",["insert_3"],"solve",0.00,32.00,0.00,0.0026
"bst-proplang-rocq","TypeBasedGenerator","DeleteInsert",["insert_1"],"solve",0.00,0.90,0.00,0.0023
"bst-proplang-rocq","TypeBasedGenerator","DeleteInsert",["insert_2"],"solve",0.00,2.80,0.00,0.0013
"bst-proplang-rocq","TypeBasedGenerator","DeleteInsert",["delete_4"],"solve",0.00,1.40,0.00,0.0001
"bst-proplang-rocq","TypeBasedGenerator","DeleteInsert",["delete_5"],"solve",0.00,8.60,0.00,0.0023
"bst-proplang-rocq","TypeBasedGenerator","InsertInsert",["insert_1"],"solve",0.00,0.50,0.00,0.0001
"bst-proplang-rocq","TypeBasedGenerator","InsertInsert",["insert_2"],"solve",0.00,0.20,0.00,0.0001
"bst-proplang-rocq","TypeBasedGenerator","InsertInsert",["insert_3"],"solve",0.00,0.80,0.00,0.0001
"bst-proplang-rocq","TypeBasedGenerator","InsertUnion",["insert_1"],"solve",0.00,3.20,0.00,0.0023
"bst-proplang-rocq","TypeBasedGenerator","InsertUnion",["insert_2"],"solve",0.00,2.90,0.00,0.0019
"bst-proplang-rocq","TypeBasedGenerator","InsertUnion",["insert_3"],"solve",0.00,4.80,0.00,0.0021
"bst-proplang-rocq","TypeBasedGenerator","InsertUnion",["union_6"],"solve",0.00,5.50,0.00,0.0022
"bst-proplang-rocq","TypeBasedGenerator","InsertUnion",["union_7"],"solve",0.00,1.40,0.00,0.0024
"bst-proplang-rocq","TypeBasedGenerator","InsertUnion",["union_8"],"solve",0.00,14.00,0.00,0.0061
"bst-proplang-rocq","TypeBasedGenerator","UnionDeleteInsert",["insert_1"],"solve",0.00,7.80,0.00,0.0025
"bst-proplang-rocq","TypeBasedGenerator","UnionDeleteInsert",["insert_2"],"solve",0.00,12.10,0.00,0.0046
"bst-proplang-rocq","TypeBasedGenerator","UnionDeleteInsert",["insert_3"],"solve",0.00,61.00,0.00,0.0171
